,YTID,start_seconds,end_seconds,positive_labels,tags_k,tags,num_keys,num_tags
16216,nNSPgjtWi60,20.0,30.0,"/m/0jb2l,/m/0ngt1","['/m/0jb2l', '/m/0ngt1']","['Natural Sounds', 'Natural Sounds']",2,2
16217,nO5g5SWGYdA,30.0,40.0,/m/0dv5r,['/m/0dv5r'],['Sounds of things'],1,1
16218,nOAyMCewXEk,10.0,20.0,"/m/07rjzl8,/m/09x0r","['/m/07rjzl8', '/m/09x0r']","['Sounds of things', 'Human Sounds']",2,2
16219,nOEozd3vdpM,450.0,460.0,"/m/019jd,/m/056ks2","['/m/019jd', '/m/056ks2']","['Sounds of things', 'Sounds of things']",2,2
16220,nONXdP6T3pc,80.0,90.0,"/m/04rlf,/m/06j64v","['/m/04rlf', '/m/06j64v']","['Music', 'Music']",2,2
16221,nPXSiWX2Z_4,40.0,50.0,/m/01j4z9,['/m/01j4z9'],['Sounds of things'],1,1
16222,nPgdoP5ouO8,100.0,110.0,/m/03wvsk,['/m/03wvsk'],['Sounds of things'],1,1
16223,nPwJjECLmEA,20.0,30.0,"/m/03r5q_,/m/04rlf,/t/dd00006","['/m/03r5q_', '/m/04rlf', '/t/dd00006']","['Music', 'Music', 'Human Sounds']",3,3
16224,nQ_AMBCV0Ec,30.0,40.0,"/m/02fs_r,/m/09x0r","['/m/02fs_r', '/m/09x0r']","['Source-ambiguous sounds', 'Human Sounds']",2,2
16225,nQp7qqTQcF8,320.0,330.0,"/m/03qtwd,/m/04gy_2","['/m/03qtwd', '/m/04gy_2']","['Human Sounds', 'Human Sounds']",2,2
16226,nQyRAHc7uhw,230.0,240.0,"/m/09ct_,/m/09x0r,/t/dd00129","['/m/09ct_', '/m/09x0r', '/t/dd00129']","['Sounds of things', 'Human Sounds', 'Channel environment and background']",3,3
16227,nQzHU2AR0ao,0.0,10.0,/m/07rqsjt,['/m/07rqsjt'],['Sounds of things'],1,1
16228,nR-TX29HtDA,70.0,80.0,"/m/0463cq4,/m/09x0r","['/m/0463cq4', '/m/09x0r']","['Human Sounds', 'Human Sounds']",2,2
16229,nR6vw_k44lg,30.0,40.0,"/m/04rlf,/m/07xzm,/t/dd00129","['/m/04rlf', '/m/07xzm', '/t/dd00129']","['Music', 'Music', 'Channel environment and background']",3,3
16230,nRqLp_ECINQ,30.0,40.0,"/m/025td0t,/m/04rlf","['/m/025td0t', '/m/04rlf']","['Music', 'Music']",2,2
16231,nRy0W3jpk7Q,30.0,40.0,"/m/025td0t,/m/04rlf","['/m/025td0t', '/m/04rlf']","['Music', 'Music']",2,2
16232,nRzegL8_k7U,0.0,10.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07pggtn","['/m/015p6', '/m/020bb7', '/m/025rv6n', '/m/07pggtn']","['Animal', 'Animal', 'Animal', 'Animal']",4,4
16233,nSIskMwIBKg,0.0,10.0,"/m/0l15bq,/m/0ytgt","['/m/0l15bq', '/m/0ytgt']","['Human Sounds', 'Human Sounds']",2,2
16234,nSJk6rLC_T4,0.0,10.0,/m/01g90h,['/m/01g90h'],['Human Sounds'],1,1
16235,nSLxQLYYoNE,40.0,50.0,"/m/04rlf,/m/06bxc,/m/07p78v5,/m/0glt670","['/m/04rlf', '/m/06bxc', '/m/07p78v5', '/m/0glt670']","['Music', 'Human Sounds', 'Source-ambiguous sounds', 'Music']",4,4
16236,nSuNve1KFyg,170.0,180.0,"/m/04rlf,/m/0xzly","['/m/04rlf', '/m/0xzly']","['Music', 'Music']",2,2
16237,nT1YAP4Vy9s,90.0,100.0,"/m/04rlf,/m/05rwpb","['/m/04rlf', '/m/05rwpb']","['Music', 'Music']",2,2
16238,nTgne6YEm6o,480.0,490.0,"/m/04gxbd,/m/04rlf,/m/09x0r","['/m/04gxbd', '/m/04rlf', '/m/09x0r']","['Sounds of things', 'Music', 'Human Sounds']",3,3
16239,nTt66N7k4Kk,30.0,40.0,"/m/03r5q_,/m/04rlf","['/m/03r5q_', '/m/04rlf']","['Music', 'Music']",2,2
16240,nU9FzYOWNJE,0.0,10.0,/m/07n_g,['/m/07n_g'],['Music'],1,1
16241,nUVkuituI7M,10.0,20.0,"/m/04rlf,/m/07qv_x_,/m/09x0r","['/m/04rlf', '/m/07qv_x_', '/m/09x0r']","['Music', 'Human Sounds', 'Human Sounds']",3,3
16242,nUqq3DhEeZQ,10.0,20.0,"/m/04rlf,/m/0l14qv","['/m/04rlf', '/m/0l14qv']","['Music', 'Music']",2,2
16243,nV3_rChA6RM,10.0,20.0,"/m/07r67yg,/m/09x0r,/t/dd00125","['/m/07r67yg', '/m/09x0r', '/t/dd00125']","['Sounds of things', 'Human Sounds', 'Channel environment and background']",3,3
16244,nVDRju1OOUY,70.0,80.0,"/m/04rlf,/m/0dl5d","['/m/04rlf', '/m/0dl5d']","['Music', 'Music']",2,2
16245,nVSDv46ARvY,70.0,80.0,"/m/03m5k,/m/085jw,/m/0d8_n,/m/0l14j_","['/m/03m5k', '/m/085jw', '/m/0d8_n', '/m/0l14j_']","['Music', 'Music', 'Music', 'Music']",4,4
16246,nWhh5mJP-x0,13.0,23.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v","['/m/01xq0k1', '/m/07rpkh9', '/m/0ch8v']","['Animal', 'Animal', 'Animal']",3,3
16247,nWznP9IlpVo,30.0,40.0,/m/04229,['/m/04229'],['Sounds of things'],1,1
16248,nX7VVVNcGac,30.0,40.0,/m/078jl,['/m/078jl'],['Animal'],1,1
16249,nXTTbjx_X-8,30.0,40.0,"/m/04rlf,/m/04wptg","['/m/04rlf', '/m/04wptg']","['Music', 'Music']",2,2
16250,nXYqylS1zpY,70.0,80.0,/m/07r4gkf,['/m/07r4gkf'],['Animal'],1,1
16251,nXfqAzdu8IY,30.0,40.0,"/m/085jw,/m/0l14j_","['/m/085jw', '/m/0l14j_']","['Music', 'Music']",2,2
16252,nY4tpb8O_Rg,430.0,440.0,"/m/01kcd,/m/07c6l,/m/07y_7,/m/0l14_3","['/m/01kcd', '/m/07c6l', '/m/07y_7', '/m/0l14_3']","['Music', 'Music', 'Music', 'Music']",4,4
16253,nYKBTjSNMv8,30.0,40.0,/m/0l156k,['/m/0l156k'],['Sounds of things'],1,1
16254,nYO8n62Piys,70.0,80.0,"/m/04rlf,/m/0y4f8,/m/0z9c,/t/dd00031","['/m/04rlf', '/m/0y4f8', '/m/0z9c', '/t/dd00031']","['Music', 'Music', 'Music', 'Music']",4,4
16255,nYq3lqS29Z4,10.0,20.0,"/m/02_nn,/m/0lyf6","['/m/02_nn', '/m/0lyf6']","['Human Sounds', 'Human Sounds']",2,2
16256,nZ5YXe8yZwI,30.0,40.0,"/m/07qlwh6,/m/09x0r","['/m/07qlwh6', '/m/09x0r']","['Sounds of things', 'Human Sounds']",2,2
16257,nZGcya5tpb4,30.0,40.0,/m/07pjjrj,['/m/07pjjrj'],['Source-ambiguous sounds'],1,1
16258,nZIY8BKixjc,0.0,9.0,"/m/03wwcy,/m/04rlf,/m/07r67yg","['/m/03wwcy', '/m/04rlf', '/m/07r67yg']","['Sounds of things', 'Music', 'Sounds of things']",3,3
16259,nZLHxu02hhw,3.0,13.0,"/m/07q2z82,/m/07yv9,/t/dd00067","['/m/07q2z82', '/m/07yv9', '/t/dd00067']","['Sounds of things', 'Sounds of things', 'Sounds of things']",3,3
16260,nZOgoVEud_w,150.0,160.0,/m/05rwpb,['/m/05rwpb'],['Music'],1,1
16261,nZQZ7CpXqAU,30.0,40.0,"/m/01kcd,/m/0319l,/m/085jw","['/m/01kcd', '/m/0319l', '/m/085jw']","['Music', 'Music', 'Music']",3,3
16262,n_2iNMmiYco,150.0,160.0,"/m/04rlf,/m/07pc8lb,/t/dd00129","['/m/04rlf', '/m/07pc8lb', '/t/dd00129']","['Music', 'Source-ambiguous sounds', 'Channel environment and background']",3,3
16263,n_BvCE9mgLo,50.0,60.0,"/m/046dlr,/m/04rlf","['/m/046dlr', '/m/04rlf']","['Sounds of things', 'Music']",2,2
16264,n_REM0fSVrA,30.0,40.0,"/m/01qbl,/m/026t6,/m/02hnl,/m/02k_mr,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md","['/m/01qbl', '/m/026t6', '/m/02hnl', '/m/02k_mr', '/m/03qtq', '/m/03t3fj', '/m/06rvn', '/m/0bm02', '/m/0l14md']","['Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music']",9,9
16265,n_boIyhZqWc,30.0,40.0,"/m/028sqc,/m/04rlf","['/m/028sqc', '/m/04rlf']","['Music', 'Music']",2,2
16266,na2sq-zkPmU,480.0,490.0,"/m/028v0c,/m/04rlf,/m/08p9q4","['/m/028v0c', '/m/04rlf', '/m/08p9q4']","['Source-ambiguous sounds', 'Music', 'Channel environment and background']",3,3
16267,naVuPZcDEvs,26.0,36.0,"/m/030rvx,/m/07pzfmf,/m/09x0r","['/m/030rvx', '/m/07pzfmf', '/m/09x0r']","['Sounds of things', 'Natural Sounds', 'Human Sounds']",3,3
16268,nagRgYmxhx8,220.0,230.0,"/m/012n7d,/m/03j1ly,/m/03kmc9","['/m/012n7d', '/m/03j1ly', '/m/03kmc9']","['Sounds of things', 'Sounds of things', 'Sounds of things']",3,3
16269,nagzRHY8eyA,0.0,7.0,/m/07pjjrj,['/m/07pjjrj'],['Source-ambiguous sounds'],1,1
16270,naiL18fGeEg,240.0,250.0,/m/016622,['/m/016622'],['Music'],1,1
16271,nanSkb7UNmU,20.0,30.0,"/m/07yv9,/m/0h9mv","['/m/07yv9', '/m/0h9mv']","['Sounds of things', 'Sounds of things']",2,2
16272,nb-qnjlexk4,200.0,210.0,"/m/03dnzn,/m/09x0r,/t/dd00088","['/m/03dnzn', '/m/09x0r', '/t/dd00088']","['Sounds of things', 'Human Sounds', 'Sounds of things']",3,3
16273,nbB8C-lGSKQ,260.0,270.0,/m/03wvsk,['/m/03wvsk'],['Sounds of things'],1,1
16274,nbb8vmfjHJs,220.0,230.0,"/m/03lty,/m/04rlf,/m/06by7,/t/dd00036","['/m/03lty', '/m/04rlf', '/m/06by7', '/t/dd00036']","['Music', 'Music', 'Music', 'Music']",4,4
16275,nbcn1howU9U,50.0,60.0,/m/0642b4,['/m/0642b4'],['Sounds of things'],1,1
16276,ncEthcdxCUg,30.0,40.0,/m/0chx_,['/m/0chx_'],['Channel environment and background'],1,1
16277,ncMDKMEFhnM,30.0,40.0,"/m/0l14jd,/t/dd00004","['/m/0l14jd', '/t/dd00004']","['Human Sounds', 'Human Sounds']",2,2
16278,ncWnugwHz_A,30.0,40.0,"/m/04rlf,/m/04rzd","['/m/04rlf', '/m/04rzd']","['Music', 'Music']",2,2
16279,nck7Z9MtNIU,60.0,70.0,"/m/015lz1,/m/04rlf,/m/07brj","['/m/015lz1', '/m/04rlf', '/m/07brj']","['Human Sounds', 'Music', 'Music']",3,3
16280,ncmbVqH7rKE,300.0,310.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092","['/m/019jd', '/m/03m9d0z', '/m/06q74', '/t/dd00092']","['Sounds of things', 'Natural Sounds', 'Sounds of things', 'Natural Sounds']",4,4
16281,ncpGXOMD4G0,170.0,180.0,"/m/04rlf,/m/0fd3y","['/m/04rlf', '/m/0fd3y']","['Music', 'Music']",2,2
16282,nd4wZwPTf5o,0.0,10.0,/m/028ght,['/m/028ght'],['Human Sounds'],1,1
16283,nd78y2xIUuk,30.0,40.0,"/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk","['/m/05tny_', '/m/068hy', '/m/0bt9lr', '/m/0jbk']","['Animal', 'Animal', 'Animal', 'Animal']",4,4
16284,ndayTknUH9o,380.0,390.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/06hck5,/m/07jdr,/m/07rwm0c","['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/06hck5', '/m/07jdr', '/m/07rwm0c']","['Sounds of things', 'Sounds of things', 'Sounds of things', 'Sounds of things', 'Sounds of things', 'Source-ambiguous sounds']",6,6
16285,ne4IMxs-hMk,40.0,50.0,"/m/012n7d,/m/03kmc9","['/m/012n7d', '/m/03kmc9']","['Sounds of things', 'Sounds of things']",2,2
16286,neLgGXf0XJ4,20.0,30.0,"/m/019jd,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092","['/m/019jd', '/m/03m9d0z', '/m/05kq4', '/m/0hsrw', '/t/dd00092']","['Sounds of things', 'Natural Sounds', 'Natural Sounds', 'Sounds of things', 'Natural Sounds']",5,5
16287,nerVxm26Yng,230.0,240.0,/m/0242l,['/m/0242l'],['Sounds of things'],1,1
16288,nev-ZegNv44,0.0,10.0,"/m/04rlf,/m/04rzd,/m/0ln16","['/m/04rlf', '/m/04rzd', '/m/0ln16']","['Music', 'Music', 'Music']",3,3
16289,nfGDe975SrY,10.0,20.0,"/m/01h8n0,/m/09x0r","['/m/01h8n0', '/m/09x0r']","['Human Sounds', 'Human Sounds']",2,2
16290,nfJcLEnUaX8,330.0,340.0,"/m/07qs1cx,/m/09x0r","['/m/07qs1cx', '/m/09x0r']","['Sounds of things', 'Human Sounds']",2,2
16291,nfhsxetUM5Q,210.0,220.0,"/m/06mb1,/m/07qwyj0","['/m/06mb1', '/m/07qwyj0']","['Natural Sounds', 'Source-ambiguous sounds']",2,2
16292,nfzDCyOzGmE,10.0,20.0,/m/05r6t,['/m/05r6t'],['Music'],1,1
16293,ng2I7GnYkRA,220.0,230.0,"/m/015p6,/m/020bb7,/m/07pggtn","['/m/015p6', '/m/020bb7', '/m/07pggtn']","['Animal', 'Animal', 'Animal']",3,3
16294,ng9Dpk4qiP4,30.0,40.0,"/m/02bxd,/m/04rlf","['/m/02bxd', '/m/04rlf']","['Music', 'Music']",2,2
16295,ngM-NCk7zAo,120.0,130.0,"/m/06xkwv,/m/07rcgpl","['/m/06xkwv', '/m/07rcgpl']","['Channel environment and background', 'Source-ambiguous sounds']",2,2
16296,ngqJmUB1vsc,530.0,540.0,"/m/068hy,/m/068zj,/m/09x0r,/m/0jbk","['/m/068hy', '/m/068zj', '/m/09x0r', '/m/0jbk']","['Animal', 'Animal', 'Human Sounds', 'Animal']",4,4
16297,nguwFJDsq4M,50.0,60.0,/m/032n05,['/m/032n05'],['Animal'],1,1
16298,nh0W3YG3SGY,40.0,50.0,/m/01g90h,['/m/01g90h'],['Human Sounds'],1,1
16299,nhAismtQmkY,30.0,40.0,"/m/032s66,/m/04zjc,/m/0c1dj","['/m/032s66', '/m/04zjc', '/m/0c1dj']","['Sounds of things', 'Sounds of things', 'Source-ambiguous sounds']",3,3
16300,nhTYKp8lDcc,0.0,10.0,"/m/07rrlb6,/m/0838f,/m/09x0r","['/m/07rrlb6', '/m/0838f', '/m/09x0r']","['Sounds of things', 'Natural Sounds', 'Human Sounds']",3,3
16301,nhoLUwa7wZY,90.0,100.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v","['/m/01xq0k1', '/m/07rpkh9', '/m/0ch8v']","['Animal', 'Animal', 'Animal']",3,3
16302,nhoXQ5DDcbA,30.0,40.0,"/m/02dgv,/m/02y_763,/m/09x0r","['/m/02dgv', '/m/02y_763', '/m/09x0r']","['Sounds of things', 'Sounds of things', 'Human Sounds']",3,3
16303,niIEfj_Ger8,120.0,130.0,/m/03q5_w,['/m/03q5_w'],['Human Sounds'],1,1
16304,niJg7Q1XLyU,50.0,60.0,"/m/01yrx,/m/068hy,/m/0ghcn6,/m/0jbk","['/m/01yrx', '/m/068hy', '/m/0ghcn6', '/m/0jbk']","['Animal', 'Animal', 'Animal', 'Animal']",4,4
16305,niLfMd4-7K4,10.0,20.0,"/m/03qtwd,/m/04gy_2","['/m/03qtwd', '/m/04gy_2']","['Human Sounds', 'Human Sounds']",2,2
16306,niRsK2moX7M,30.0,40.0,/m/07pyf11,['/m/07pyf11'],['Source-ambiguous sounds'],1,1
16307,nieNjGjjK_I,260.0,270.0,"/m/028ght,/m/04rlf","['/m/028ght', '/m/04rlf']","['Human Sounds', 'Music']",2,2
16308,nix2u7ZyLtA,16.0,26.0,/m/0mbct,['/m/0mbct'],['Music'],1,1
16309,nj1YMI_9kNQ,290.0,300.0,"/m/01s0vc,/m/09x0r","['/m/01s0vc', '/m/09x0r']","['Sounds of things', 'Human Sounds']",2,2
16310,nj26o5LxaAg,50.0,60.0,/m/07qlwh6,['/m/07qlwh6'],['Sounds of things'],1,1
16311,njCHChY6P9Y,90.0,100.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk","['/m/068hy', '/m/07r_k2n', '/m/07rc7d9', '/m/09x0r', '/m/0bt9lr', '/m/0jbk']","['Animal', 'Animal', 'Animal', 'Human Sounds', 'Animal', 'Animal']",6,6
16312,njE_C33Qj0o,410.0,420.0,"/m/01280g,/m/09x0r,/m/0jbk","['/m/01280g', '/m/09x0r', '/m/0jbk']","['Animal', 'Human Sounds', 'Animal']",3,3
16313,njTjykvEXzk,200.0,210.0,"/m/04rlf,/m/0xzly","['/m/04rlf', '/m/0xzly']","['Music', 'Music']",2,2
16314,njXNuSGZnz4,0.0,10.0,"/m/028v0c,/m/04cvmfc","['/m/028v0c', '/m/04cvmfc']","['Source-ambiguous sounds', 'Animal']",2,2
16315,njYHHWpgIaE,490.0,500.0,/m/025_jnm,['/m/025_jnm'],['Human Sounds'],1,1
16316,njoiQ9dZ-r4,60.0,70.0,"/m/07s02z0,/m/07yv9","['/m/07s02z0', '/m/07yv9']","['Source-ambiguous sounds', 'Sounds of things']",2,2
16317,njybD3PNrlc,110.0,120.0,"/m/01p970,/m/026t6,/m/0l14md","['/m/01p970', '/m/026t6', '/m/0l14md']","['Music', 'Music', 'Music']",3,3
16318,njz6QG61ER0,0.0,10.0,"/m/01b9nn,/m/02rr_,/m/04rlf,/m/04szw,/m/0l14qv","['/m/01b9nn', '/m/02rr_', '/m/04rlf', '/m/04szw', '/m/0l14qv']","['Channel environment and background', 'Sounds of things', 'Music', 'Music', 'Music']",5,5
16319,nkNmUYUjzUI,40.0,50.0,/m/07plct2,['/m/07plct2'],['Source-ambiguous sounds'],1,1
16320,nkSRzaqpOCQ,20.0,30.0,"/m/085jw,/m/0l14l2","['/m/085jw', '/m/0l14l2']","['Music', 'Music']",2,2
16321,nkxjWOM2ryw,80.0,90.0,"/m/0cj0r,/t/dd00128","['/m/0cj0r', '/t/dd00128']","['Channel environment and background', 'Channel environment and background']",2,2
16322,nl1UgSOjhVU,80.0,90.0,/m/07qf0zm,['/m/07qf0zm'],['Animal'],1,1
16323,nlFXRRsM-UE,30.0,40.0,"/m/04rlf,/m/0b9m1","['/m/04rlf', '/m/0b9m1']","['Music', 'Source-ambiguous sounds']",2,2
16324,nlS05E29D88,120.0,130.0,"/m/07q7njn,/m/09x0r","['/m/07q7njn', '/m/09x0r']","['Sounds of things', 'Human Sounds']",2,2
16325,nlWXsfjHeA8,120.0,130.0,/m/0gywn,['/m/0gywn'],['Music'],1,1
16326,nl_1JR6WasE,120.0,130.0,"/m/04rlf,/m/09x0r,/m/0dwt5","['/m/04rlf', '/m/09x0r', '/m/0dwt5']","['Music', 'Human Sounds', 'Music']",3,3
16327,nlbEKAt5zhY,330.0,340.0,"/m/015jpf,/m/09x0r","['/m/015jpf', '/m/09x0r']","['Sounds of things', 'Human Sounds']",2,2
16328,nm5wP76Hrqo,30.0,40.0,"/m/04rlf,/m/07qdb04,/m/09ddx,/m/09x0r","['/m/04rlf', '/m/07qdb04', '/m/09ddx', '/m/09x0r']","['Music', 'Animal', 'Animal', 'Human Sounds']",4,4
16329,nmnGSjIZocU,460.0,470.0,"/m/015jpf,/m/07cx4","['/m/015jpf', '/m/07cx4']","['Sounds of things', 'Sounds of things']",2,2
16330,nmpM3wpcHD4,120.0,130.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c,/t/dd00048","['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']","['Sounds of things', 'Sounds of things', 'Sounds of things', 'Source-ambiguous sounds', 'Sounds of things']",5,5
16331,nn2TnOGCHDI,20.0,30.0,"/m/085jw,/m/0l14l2","['/m/085jw', '/m/0l14l2']","['Music', 'Music']",2,2
16332,nn2j42_pUmg,130.0,140.0,"/m/02rr_,/m/04rlf,/m/0b_fwt,/t/dd00125","['/m/02rr_', '/m/04rlf', '/m/0b_fwt', '/t/dd00125']","['Sounds of things', 'Music', 'Sounds of things', 'Channel environment and background']",4,4
16333,nn7GU-5f5Ak,50.0,60.0,"/m/02jz0l,/m/07ptzwd,/m/0838f","['/m/02jz0l', '/m/07ptzwd', '/m/0838f']","['Sounds of things', 'Sounds of things', 'Natural Sounds']",3,3
16334,nn9iLR99iAM,30.0,40.0,"/m/05rj2,/m/09x0r","['/m/05rj2', '/m/09x0r']","['Sounds of things', 'Human Sounds']",2,2
16335,nnKaZpKrcWY,30.0,40.0,"/m/07ppn3j,/m/09x0r","['/m/07ppn3j', '/m/09x0r']","['Human Sounds', 'Human Sounds']",2,2
16336,nnc6m1pBJ4c,0.0,10.0,"/m/02p0sh1,/m/04rlf","['/m/02p0sh1', '/m/04rlf']","['Music', 'Music']",2,2
16337,noLrCDzAp5M,150.0,160.0,"/m/0164x2,/m/04rlf","['/m/0164x2', '/m/04rlf']","['Music', 'Music']",2,2
16338,noYeBRk2XE8,90.0,100.0,"/m/015lz1,/m/04rlf,/m/05w3f","['/m/015lz1', '/m/04rlf', '/m/05w3f']","['Human Sounds', 'Music', 'Music']",3,3
16339,noeSjikTYuQ,100.0,110.0,"/m/04rlf,/m/0ggq0m,/m/0jtg0","['/m/04rlf', '/m/0ggq0m', '/m/0jtg0']","['Music', 'Music', 'Music']",3,3
16340,noloT04ZzYY,30.0,40.0,"/m/085jw,/m/0l14j_","['/m/085jw', '/m/0l14j_']","['Music', 'Music']",2,2
16341,noxJAKbY_J8,120.0,130.0,"/m/01h8n0,/m/09x0r","['/m/01h8n0', '/m/09x0r']","['Human Sounds', 'Human Sounds']",2,2
16342,noy0lhzzwOQ,30.0,40.0,"/m/04rlf,/m/07qlf79,/m/09x0r","['/m/04rlf', '/m/07qlf79', '/m/09x0r']","['Music', 'Sounds of things', 'Human Sounds']",3,3
16343,npbVUyx-TNg,30.0,40.0,"/m/01glhc,/m/04rlf","['/m/01glhc', '/m/04rlf']","['Music', 'Music']",2,2
16344,nq3vCSHR5hQ,30.0,40.0,"/m/07r4k75,/m/07s0dtb","['/m/07r4k75', '/m/07s0dtb']","['Human Sounds', 'Human Sounds']",2,2
16345,nqcVA89BD6I,30.0,40.0,"/m/02rr_,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y","['/m/02rr_', '/m/02sgy', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/07m2kt', '/m/0fx80y']","['Sounds of things', 'Music', 'Music', 'Music', 'Music', 'Sounds of things', 'Music']",7,7
16346,nqmGwbxUzlk,70.0,80.0,"/m/015lz1,/m/015y_n,/m/04rlf","['/m/015lz1', '/m/015y_n', '/m/04rlf']","['Human Sounds', 'Music', 'Music']",3,3
16347,nr4zrWT3uqc,190.0,200.0,"/m/04rlf,/m/04szw,/m/0l156b","['/m/04rlf', '/m/04szw', '/m/0l156b']","['Music', 'Music', 'Music']",3,3
16348,nr9oLIsbDyQ,10.0,20.0,"/m/01kcd,/m/0319l","['/m/01kcd', '/m/0319l']","['Music', 'Music']",2,2
16349,nrSSxlu4ns8,30.0,40.0,"/m/015y_n,/m/04rlf,/m/0y4f8","['/m/015y_n', '/m/04rlf', '/m/0y4f8']","['Music', 'Music', 'Music']",3,3
16350,nrSXm2jPiAg,30.0,40.0,/m/0239kh,['/m/0239kh'],['Animal'],1,1
16351,nrY_gduU6mk,30.0,40.0,"/m/04rlf,/m/05w3f,/m/0dl5d,/m/0dls3","['/m/04rlf', '/m/05w3f', '/m/0dl5d', '/m/0dls3']","['Music', 'Music', 'Music', 'Music']",4,4
16352,nrj2zTr7U0o,30.0,40.0,"/m/0239kh,/m/026t6,/m/02hnl,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md","['/m/0239kh', '/m/026t6', '/m/02hnl', '/m/03t3fj', '/m/06rvn', '/m/0bm02', '/m/0l14md']","['Animal', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music']",7,7
16353,nrpzRwSx03k,27.0,37.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v","['/m/01xq0k1', '/m/07rpkh9', '/m/0ch8v']","['Animal', 'Animal', 'Animal']",3,3
16354,nrw3rjiWAbo,190.0,200.0,"/m/07ptzwd,/m/0838f","['/m/07ptzwd', '/m/0838f']","['Sounds of things', 'Natural Sounds']",2,2
16355,nsVBasT389w,30.0,40.0,"/m/042v_gx,/m/04rlf,/m/07s0s5r,/m/09x0r","['/m/042v_gx', '/m/04rlf', '/m/07s0s5r', '/m/09x0r']","['Music', 'Music', 'Music', 'Human Sounds']",4,4
16356,nsc2n5QHnEM,6.0,16.0,/m/07rjzl8,['/m/07rjzl8'],['Sounds of things'],1,1
16357,nsssMnabc0s,20.0,30.0,"/m/03v3yw,/m/07yv9,/m/0k4j","['/m/03v3yw', '/m/07yv9', '/m/0k4j']","['Sounds of things', 'Sounds of things', 'Sounds of things']",3,3
16358,nsxaoH9DjDo,90.0,100.0,/m/07kc_,['/m/07kc_'],['Music'],1,1
16359,ntCr4ixlFx0,0.0,10.0,"/m/068hy,/m/07q6cd_,/m/0bt9lr,/m/0jbk","['/m/068hy', '/m/07q6cd_', '/m/0bt9lr', '/m/0jbk']","['Animal', 'Sounds of things', 'Animal', 'Animal']",4,4
16360,nte9V6tkTIw,9.0,19.0,"/m/02dgv,/m/02y_763,/m/09x0r","['/m/02dgv', '/m/02y_763', '/m/09x0r']","['Sounds of things', 'Sounds of things', 'Human Sounds']",3,3
16361,ntpg9NxWUmQ,320.0,330.0,"/m/09x0r,/m/0dv3j,/t/dd00125","['/m/09x0r', '/m/0dv3j', '/t/dd00125']","['Human Sounds', 'Sounds of things', 'Channel environment and background']",3,3
16362,ntulS0PSBZE,100.0,110.0,/m/02pjr4,['/m/02pjr4'],['Sounds of things'],1,1
16363,ntzB1zCeVXY,20.0,30.0,"/m/07r04,/m/07yv9,/t/dd00129,/t/dd00130","['/m/07r04', '/m/07yv9', '/t/dd00129', '/t/dd00130']","['Sounds of things', 'Sounds of things', 'Channel environment and background', 'Sounds of things']",4,4
16364,nuKhVXEVqW8,0.0,10.0,/m/07pjwq1,['/m/07pjwq1'],['Animal'],1,1
16365,nu_Bl8Pz6PE,50.0,60.0,"/m/01qbl,/m/0239kh,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md","['/m/01qbl', '/m/0239kh', '/m/026t6', '/m/02hnl', '/m/03qtq', '/m/03t3fj', '/m/06rvn', '/m/0bm02', '/m/0l14md']","['Music', 'Animal', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music']",9,9
16366,nurF0VhxtTo,20.0,30.0,/m/03wvsk,['/m/03wvsk'],['Sounds of things'],1,1
16367,nuuPI2hyt6M,30.0,40.0,"/m/04rlf,/m/0dq0md","['/m/04rlf', '/m/0dq0md']","['Music', 'Music']",2,2
16368,nuuykD2akvI,28.0,38.0,"/m/032s66,/m/073cg4","['/m/032s66', '/m/073cg4']","['Sounds of things', 'Sounds of things']",2,2
16369,nuyrbrzYmJg,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0b9m1","['/m/04rlf', '/m/09x0r', '/m/0b9m1']","['Music', 'Human Sounds', 'Source-ambiguous sounds']",3,3
